source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
stock,2026-04-25,000338,潍柴动力,HOLD,2,,,,,0,5.0,重型发动机/氢燃料,machinery,candidate,★★☆,,,,多头排列; 红柱扩张; RSI偏高71,29.59,30.08,,,,0.01656,,,,0.027374,-0.002028,,,,,,,,,False,pending
stock,2026-04-25,601138,工业富联,HOLD,1,,,,,0,5.0,AI服务器/精密制造,consumer_elec,candidate,★★☆,,,,多头排列; RSI偏高75,65.01,68.2,,,,0.049069,,,,0.061221,-0.015536,,,,,,,,,False,pending
stock,2026-04-25,300476,胜宏科技,HOLD,1,,,,,0,5.0,PCB,pcb,candidate,★★☆,,,,站20/60线,315.59,313.06,,,,-0.008017,,,,0.08717,-0.036725,,,,,,,,,False,pending
stock,2026-04-25,601088,中国神华,HOLD,1,,,,,0,1.21,煤炭/电力,commodity,watch,★★☆,,,,站20/60线,47.19,48.15,,,,0.020343,,,,0.031998,-0.013138,,,,,,,,,True,pending
stock,2026-04-25,300308,中际旭创,HOLD,0,,,,,0,5.0,光模块,optics,core,★★★,,,,多头排列; RSI超买96,886.99,825.0,,,,-0.069888,,,,-0.027047,-0.079775,,,,,,,,,True,pending
stock,2026-04-25,688498,源杰科技,HOLD,0,,,,,0,5.0,光芯片基材,optics,candidate,★★☆,,,,站20/60线; RSI偏高75,1395.0,1442.67,,,,0.034172,,,,0.12329,-0.000896,,,,,,,,,False,pending
stock,2026-04-25,002384,东山精密,HOLD,0,,,,,0,5.0,PCB/光模块封装,optics,candidate,★★☆,,,,多头排列; RSI超买92,187.9,183.9,,,,-0.021288,,,,0.012241,-0.058648,,,,,,,,,True,pending
stock,2026-04-25,688012,中微公司,HOLD,0,,,,,0,3.11,半导体设备,semicon,core,★★★,,,,跌破60线; 红柱扩张; 放量1.6x,323.38,362.27,,,,0.120261,,,,0.153782,0.080865,,,,,,,,,False,pending
stock,2026-04-25,688256,寒武纪,HOLD,0,,,,,0,5.0,AI推理芯片,semicon,watch,★☆☆,,,,多头排列; RSI超买86,1352.5,1374.5,,,,0.016266,,,,0.049908,-0.004163,,,,,,,,,False,pending
stock,2026-04-25,600887,伊利股份,HOLD,0,,,,,0,-2.69,乳制品/食品,consumer,candidate,★★☆,,,,跌破60线; RSI超卖20,25.25,25.49,,,,0.009505,,,,0.053069,-0.002772,,,,,,,,,True,pending
